incident_id,category,sub_category,priority,created_at,resolved_at,assigned_group,description,user_department,resolution_time_hours,hora,dia_semana,es_fin_de_semana,priority_ord,cluster_kmeans,cluster_dbscan
INC-000807,Aplicaciones,Tiempo de respuesta,P3,2025-09-04 11:05:34,2025-09-05 08:53:49,Service Desk N1,Aplicaciones: Tiempo de respuesta. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Service Desk N1.,Atención a Clientes,21.804166666666667,11,3,0,3,4,23
INC-000808,Seguridad,Políticas,P4,2025-09-14 12:51:34,2025-09-19 14:46:19,Seguridad N2,Seguridad: Políticas. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Seguridad N2.,Atención a Clientes,121.9125,12,6,1,4,5,4
INC-000809,Correo,Sin acceso,P3,2025-11-01 07:04:34,2025-11-02 06:42:16,Seguridad N2,Correo: Sin acceso. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Seguridad N2.,Ventas,23.628333333333334,7,5,1,3,3,1
INC-000810,Seguridad,Phishing,P3,2025-09-22 23:45:34,2025-09-24 11:53:33,Base de Datos N2,Seguridad: Phishing. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Base de Datos N2.,Recursos Humanos,36.13305555555556,23,0,0,3,5,11
INC-000811,Impresoras,Controlador,P1,2025-12-03 03:52:34,2025-12-03 07:02:42,Soporte en Sitio N1,Impresoras: Controlador. Prioridad P1. Usuario de Recursos Humanos reporta problema. Atendido por Soporte en Sitio N1.,Recursos Humanos,3.168888888888889,3,2,0,1,8,26
INC-000812,Impresoras,Sin tinta,P3,2025-09-05 06:38:34,2025-09-06 14:11:31,Redes N2,Impresoras: Sin tinta. Prioridad P3. Usuario de TI reporta problema. Atendido por Redes N2.,TI,31.549166666666668,6,4,0,3,8,19
INC-000813,Red,WiFi,P3,2025-11-25 07:29:34,2025-11-26 11:07:25,Sistemas N2,Red: WiFi. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Sistemas N2.,Finanzas,27.63083333333333,7,1,0,3,7,24
INC-000814,Hardware,Desktop,P4,2025-12-17 05:43:34,2025-12-21 06:40:16,Infraestructura N3,Hardware: Desktop. Prioridad P4. Usuario de Recursos Humanos reporta problema. Atendido por Infraestructura N3.,Recursos Humanos,96.945,5,2,0,4,2,29
INC-000815,Correo,Spam,P3,2025-10-22 11:29:34,2025-10-24 12:49:33,Aplicaciones N2,Correo: Spam. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Aplicaciones N2.,Finanzas,49.33305555555555,11,2,0,3,3,25
INC-000816,Seguridad,Antivirus,P4,2025-12-01 04:24:34,2025-12-05 09:20:09,Soporte en Sitio N1,Seguridad: Antivirus. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Soporte en Sitio N1.,Atención a Clientes,100.9263888888889,4,0,0,4,5,10
INC-000817,Correo,Retraso,P3,2025-11-01 01:24:34,2025-11-02 09:56:49,Base de Datos N2,Correo: Retraso. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Base de Datos N2.,Ventas,32.5375,1,5,1,3,3,3
INC-000818,Almacenamiento,Rendimiento,P2,2025-10-13 02:45:34,2025-10-13 14:03:13,Infraestructura N3,Almacenamiento: Rendimiento. Prioridad P2. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas,11.294166666666667,2,0,0,2,1,18
INC-000819,Seguridad,Phishing,P2,2025-08-28 02:41:34,2025-08-29 00:08:43,Soporte en Sitio N1,Seguridad: Phishing. Prioridad P2. Usuario de Finanzas reporta problema. Atendido por Soporte en Sitio N1.,Finanzas,21.4525,2,3,0,2,5,11
INC-000820,Hardware,Disco,P4,2026-02-08 11:09:34,2026-02-13 15:29:36,Service Desk N1,Hardware: Disco. Prioridad P4. Usuario de TI reporta problema. Atendido por Service Desk N1.,TI,124.3338888888889,11,6,1,4,2,7
INC-000821,Base de datos,Backup,P2,2025-11-07 02:49:34,2025-11-08 06:08:23,Infraestructura N3,Base de datos: Backup. Prioridad P2. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas,27.31361111111111,2,4,0,2,6,20
INC-000822,Virtualización,Migración,P2,2026-01-02 06:41:34,2026-01-02 20:06:06,Aplicaciones N2,Virtualización: Migración. Prioridad P2. Usuario de Marketing reporta problema. Atendido por Aplicaciones N2.,Marketing,13.408888888888889,6,4,0,2,0,9
INC-000823,Hardware,Laptop,P3,2025-10-19 01:05:34,2025-10-21 06:11:21,Seguridad N2,Hardware: Laptop. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Seguridad N2.,Ventas,53.09638888888889,1,6,1,3,2,16
INC-000824,Base de datos,Bloqueos,P2,2025-12-12 09:02:34,2025-12-12 20:05:03,Sistemas N2,Base de datos: Bloqueos. Prioridad P2. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas,11.04138888888889,9,4,0,2,6,12
INC-000825,Aplicaciones,Actualización,P2,2025-09-10 23:20:34,2025-09-11 11:32:59,Sistemas N2,Aplicaciones: Actualización. Prioridad P2. Usuario de TI reporta problema. Atendido por Sistemas N2.,TI,12.206944444444444,23,2,0,2,4,6
INC-000826,Impresoras,Sin tinta,P3,2025-11-03 06:57:34,2025-11-05 05:25:58,Seguridad N2,Impresoras: Sin tinta. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Seguridad N2.,Finanzas,46.473333333333336,6,0,0,3,8,19
INC-000827,Virtualización,VM caída,P4,2025-12-21 06:37:34,2025-12-22 12:46:47,Redes N2,Virtualización: VM caída. Prioridad P4. Usuario de Recursos Humanos reporta problema. Atendido por Redes N2.,Recursos Humanos,30.15361111111111,6,6,1,4,0,21
INC-000828,Red,Caída de red,P3,2025-11-08 06:27:34,2025-11-09 09:05:51,Aplicaciones N2,Red: Caída de red. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Aplicaciones N2.,Marketing,26.638055555555557,6,5,1,3,7,14
INC-000829,Hardware,Laptop,P4,2025-11-13 09:21:34,2025-11-16 14:23:57,Base de Datos N2,Hardware: Laptop. Prioridad P4. Usuario de TI reporta problema. Atendido por Base de Datos N2.,TI,77.03972222222222,9,3,0,4,2,16
INC-000830,Correo,Retraso,P3,2025-11-22 12:03:34,2025-11-24 02:59:50,Service Desk N1,Correo: Retraso. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Service Desk N1.,Marketing,38.937777777777775,12,5,1,3,3,3
INC-000831,Virtualización,Host saturado,P3,2025-11-10 05:44:34,2025-11-12 16:04:31,Aplicaciones N2,Virtualización: Host saturado. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Aplicaciones N2.,Operaciones,58.3325,5,0,0,3,0,33
INC-000832,Hardware,Laptop,P1,2025-11-29 02:38:34,2025-11-29 03:08:34,Seguridad N2,Hardware: Laptop. Prioridad P1. Usuario de Recursos Humanos reporta problema. Atendido por Seguridad N2.,Recursos Humanos,0.5,2,5,1,1,2,16
INC-000833,Hardware,Memoria,P3,2025-12-07 07:10:34,2025-12-08 20:23:52,Sistemas N2,Hardware: Memoria. Prioridad P3. Usuario de TI reporta problema. Atendido por Sistemas N2.,TI,37.221666666666664,7,6,1,3,9,15
INC-000834,Correo,Spam,P4,2025-11-02 10:47:34,2025-11-04 12:20:32,Aplicaciones N2,Correo: Spam. Prioridad P4. Usuario de Operaciones reporta problema. Atendido por Aplicaciones N2.,Operaciones,49.54944444444445,10,6,1,4,3,25
INC-000835,Virtualización,Migración,P2,2026-01-29 09:00:34,2026-01-29 23:20:51,Seguridad N2,Virtualización: Migración. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Seguridad N2.,Operaciones,14.338055555555556,9,3,0,2,0,9
INC-000836,Hardware,Disco,P4,2025-10-01 04:55:34,2025-10-05 10:40:26,Soporte en Sitio N1,Hardware: Disco. Prioridad P4. Usuario de Finanzas reporta problema. Atendido por Soporte en Sitio N1.,Finanzas,101.74777777777778,4,2,0,4,2,7
INC-000837,Hardware,Laptop,P3,2025-11-28 03:30:34,2025-11-29 13:11:18,Base de Datos N2,Hardware: Laptop. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes,33.67888888888889,3,4,0,3,2,16
INC-000838,Base de datos,Bloqueos,P2,2025-09-17 01:03:34,2025-09-17 21:17:11,Aplicaciones N2,Base de datos: Bloqueos. Prioridad P2. Usuario de Finanzas reporta problema. Atendido por Aplicaciones N2.,Finanzas,20.226944444444445,1,2,0,2,6,12
INC-000839,Base de datos,Bloqueos,P3,2026-02-05 23:24:34,2026-02-08 02:09:06,Aplicaciones N2,Base de datos: Bloqueos. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Aplicaciones N2.,Recursos Humanos,50.742222222222225,23,3,0,3,6,12
INC-000840,Aplicaciones,Actualización,P3,2026-01-28 04:13:34,2026-01-29 22:24:07,Redes N2,Aplicaciones: Actualización. Prioridad P3. Usuario de Logística reporta problema. Atendido por Redes N2.,Logística,42.17583333333334,4,2,0,3,4,6
INC-000841,Impresoras,Controlador,P2,2025-09-25 02:16:34,2025-09-25 15:12:41,Infraestructura N3,Impresoras: Controlador. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Infraestructura N3.,Operaciones,12.935277777777777,2,3,0,2,8,26
INC-000842,Red,WiFi,P3,2025-11-28 02:49:34,2025-11-28 18:04:34,Service Desk N1,Red: WiFi. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Service Desk N1.,Marketing,15.25,2,4,0,3,7,24
INC-000843,Correo,Spam,P2,2025-12-05 12:41:34,2025-12-06 05:13:28,Soporte en Sitio N1,Correo: Spam. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Soporte en Sitio N1.,Operaciones,16.531666666666666,12,4,0,2,3,25
INC-000844,Almacenamiento,RAID,P2,2025-12-02 05:51:34,2025-12-02 18:12:19,Infraestructura N3,Almacenamiento: RAID. Prioridad P2. Usuario de Recursos Humanos reporta problema. Atendido por Infraestructura N3.,Recursos Humanos,12.345833333333333,5,1,0,2,1,32
INC-000845,Red,WiFi,P2,2026-01-18 10:38:34,2026-01-18 23:05:50,Base de Datos N2,Red: WiFi. Prioridad P2. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes,12.454444444444444,10,6,1,2,7,24
INC-000846,Virtualización,VM caída,P3,2025-12-09 12:58:34,2025-12-11 08:51:24,Soporte en Sitio N1,Virtualización: VM caída. Prioridad P3. Usuario de Logística reporta problema. Atendido por Soporte en Sitio N1.,Logística,43.88055555555555,12,1,0,3,0,21
INC-000847,Red,Lentitud,P3,2026-01-04 05:35:34,2026-01-05 15:00:10,Seguridad N2,Red: Lentitud. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Seguridad N2.,Ventas,33.41,5,6,1,3,7,17
INC-000848,Red,Lentitud,P4,2025-11-24 03:51:34,2025-11-26 04:06:00,Sistemas N2,Red: Lentitud. Prioridad P4. Usuario de Logística reporta problema. Atendido por Sistemas N2.,Logística,48.24055555555555,3,0,0,4,7,17
INC-000849,Base de datos,Backup,P3,2025-10-29 09:00:34,2025-10-31 22:39:41,Redes N2,Base de datos: Backup. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Redes N2.,Atención a Clientes,61.651944444444446,9,2,0,3,6,20
INC-000850,Red,Lentitud,P3,2025-09-07 10:34:34,2025-09-08 14:14:47,Infraestructura N3,Red: Lentitud. Prioridad P3. Usuario de Logística reporta problema. Atendido por Infraestructura N3.,Logística,27.670277777777777,10,6,1,3,7,17
INC-000851,Aplicaciones,Errores 500,P2,2025-11-28 04:30:34,2025-11-28 18:04:32,Redes N2,Aplicaciones: Errores 500. Prioridad P2. Usuario de Atención a Clientes reporta problema. Atendido por Redes N2.,Atención a Clientes,13.56611111111111,4,4,0,2,4,8
INC-000852,Red,Lentitud,P4,2025-12-09 00:18:34,2025-12-12 02:09:38,Infraestructura N3,Red: Lentitud. Prioridad P4. Usuario de Recursos Humanos reporta problema. Atendido por Infraestructura N3.,Recursos Humanos,73.85111111111111,0,1,0,4,7,17
INC-000853,Seguridad,Phishing,P3,2025-09-13 10:30:34,2025-09-15 16:00:38,Soporte en Sitio N1,Seguridad: Phishing. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Soporte en Sitio N1.,Finanzas,53.50111111111111,10,5,1,3,5,11
INC-000854,Seguridad,Antivirus,P3,2025-11-19 07:26:34,2025-11-21 03:18:09,Seguridad N2,Seguridad: Antivirus. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Seguridad N2.,Operaciones,43.859722222222224,7,2,0,3,5,10
INC-000855,Red,Lentitud,P3,2025-09-25 12:11:34,2025-09-26 20:52:27,Base de Datos N2,Red: Lentitud. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Base de Datos N2.,Operaciones,32.68138888888889,12,3,0,3,7,17
INC-000856,Hardware,Laptop,P3,2025-11-02 10:51:34,2025-11-04 15:02:24,Seguridad N2,Hardware: Laptop. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Seguridad N2.,Marketing,52.18055555555556,10,6,1,3,2,16
INC-000857,Almacenamiento,RAID,P4,2025-09-17 02:02:34,2025-09-22 03:39:17,Redes N2,Almacenamiento: RAID. Prioridad P4. Usuario de Finanzas reporta problema. Atendido por Redes N2.,Finanzas,121.61194444444445,2,2,0,4,1,32
INC-000858,Base de datos,Conexión,P3,2025-12-20 07:53:34,2025-12-21 14:12:42,Infraestructura N3,Base de datos: Conexión. Prioridad P3. Usuario de Logística reporta problema. Atendido por Infraestructura N3.,Logística,30.31888888888889,7,5,1,3,6,2
INC-000859,Red,WiFi,P4,2026-01-12 09:32:34,2026-01-15 07:58:38,Aplicaciones N2,Red: WiFi. Prioridad P4. Usuario de Recursos Humanos reporta problema. Atendido por Aplicaciones N2.,Recursos Humanos,70.43444444444444,9,0,0,4,7,24
INC-000860,Almacenamiento,NFS,P3,2026-01-15 08:02:34,2026-01-17 07:13:12,Infraestructura N3,Almacenamiento: NFS. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Infraestructura N3.,Finanzas,47.17722222222222,8,3,0,3,1,34
INC-000861,Correo,Retraso,P4,2025-10-01 01:05:34,2025-10-04 09:17:48,Aplicaciones N2,Correo: Retraso. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Aplicaciones N2.,Ventas,80.20388888888888,1,2,0,4,3,3
INC-000862,Seguridad,Antivirus,P3,2026-02-01 08:55:34,2026-02-04 07:30:09,Redes N2,Seguridad: Antivirus. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Redes N2.,Ventas,70.57638888888889,8,6,1,3,5,10
INC-000863,Base de datos,Tiempos de consulta,P3,2025-09-11 05:13:34,2025-09-13 08:42:45,Soporte en Sitio N1,Base de datos: Tiempos de consulta. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Soporte en Sitio N1.,Ventas,51.48638888888889,5,3,0,3,6,22
INC-000864,Hardware,Disco,P3,2026-01-10 05:01:34,2026-01-12 10:34:36,Redes N2,Hardware: Disco. Prioridad P3. Usuario de Logística reporta problema. Atendido por Redes N2.,Logística,53.550555555555555,5,5,1,3,2,7
INC-000865,Red,Caída de red,P3,2025-11-17 05:54:34,2025-11-18 17:24:42,Sistemas N2,Red: Caída de red. Prioridad P3. Usuario de TI reporta problema. Atendido por Sistemas N2.,TI,35.50222222222222,5,0,0,3,7,14
INC-000866,Aplicaciones,Actualización,P3,2025-12-13 01:09:34,2025-12-14 18:43:45,Soporte en Sitio N1,Aplicaciones: Actualización. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Soporte en Sitio N1.,Marketing,41.569722222222225,1,5,1,3,4,6
INC-000867,Base de datos,Tiempos de consulta,P1,2026-02-09 02:41:34,2026-02-09 07:05:19,Seguridad N2,Base de datos: Tiempos de consulta. Prioridad P1. Usuario de Recursos Humanos reporta problema. Atendido por Seguridad N2.,Recursos Humanos,4.395833333333333,2,0,0,1,6,22
INC-000868,Red,Caída de red,P2,2026-02-07 09:01:34,2026-02-07 10:19:53,Soporte en Sitio N1,Red: Caída de red. Prioridad P2. Usuario de Logística reporta problema. Atendido por Soporte en Sitio N1.,Logística,1.3052777777777778,9,5,1,2,7,14
INC-000869,Base de datos,Backup,P3,2025-12-27 08:41:34,2025-12-29 05:21:20,Base de Datos N2,Base de datos: Backup. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Base de Datos N2.,Marketing,44.66277777777778,8,5,1,3,6,20
INC-000870,Seguridad,Phishing,P3,2025-12-19 11:13:34,2025-12-21 09:16:30,Infraestructura N3,Seguridad: Phishing. Prioridad P3. Usuario de Logística reporta problema. Atendido por Infraestructura N3.,Logística,46.04888888888889,11,4,0,3,5,11
INC-000871,Correo,Retraso,P4,2025-09-13 23:31:34,2025-09-16 14:15:02,Aplicaciones N2,Correo: Retraso. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Aplicaciones N2.,Ventas,62.724444444444444,23,5,1,4,3,3
INC-000872,Aplicaciones,Errores 500,P3,2025-08-26 04:24:34,2025-08-26 21:56:47,Seguridad N2,Aplicaciones: Errores 500. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Seguridad N2.,Atención a Clientes,17.536944444444444,4,1,0,3,4,8
INC-000873,Virtualización,Migración,P3,2026-02-07 03:18:34,2026-02-09 01:19:41,Service Desk N1,Virtualización: Migración. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Service Desk N1.,Recursos Humanos,46.01861111111111,3,5,1,3,0,9
INC-000874,Aplicaciones,Tiempo de respuesta,P4,2025-08-16 00:45:34,2025-08-19 19:51:46,Sistemas N2,Aplicaciones: Tiempo de respuesta. Prioridad P4. Usuario de TI reporta problema. Atendido por Sistemas N2.,TI,91.10333333333334,0,5,1,4,4,23
INC-000875,Seguridad,Políticas,P1,2025-09-28 02:23:34,2025-09-28 05:42:18,Seguridad N2,Seguridad: Políticas. Prioridad P1. Usuario de Ventas reporta problema. Atendido por Seguridad N2.,Ventas,3.312222222222222,2,6,1,1,5,4
INC-000876,Seguridad,Accesos,P3,2026-01-27 01:32:34,2026-01-28 18:42:19,Infraestructura N3,Seguridad: Accesos. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas,41.1625,1,1,0,3,5,10
INC-000877,Hardware,Memoria,P4,2025-11-28 10:05:34,2025-11-30 03:36:02,Base de Datos N2,Hardware: Memoria. Prioridad P4. Usuario de Logística reporta problema. Atendido por Base de Datos N2.,Logística,41.507777777777775,10,4,0,4,9,15
INC-000878,Virtualización,Host saturado,P4,2025-10-07 08:45:34,2025-10-09 10:57:05,Base de Datos N2,Virtualización: Host saturado. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Base de Datos N2.,Ventas,50.191944444444445,8,1,0,4,0,33
INC-000879,Seguridad,Políticas,P3,2025-10-25 12:03:34,2025-10-26 16:52:12,Soporte en Sitio N1,Seguridad: Políticas. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Soporte en Sitio N1.,Operaciones,28.810555555555556,12,5,1,3,5,4
INC-000880,Seguridad,Accesos,P4,2025-10-01 08:09:34,2025-10-05 12:57:43,Redes N2,Seguridad: Accesos. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Redes N2.,Atención a Clientes,100.8025,8,2,0,4,5,10
INC-000881,Base de datos,Tiempos de consulta,P2,2025-11-28 00:33:34,2025-11-28 10:52:55,Service Desk N1,Base de datos: Tiempos de consulta. Prioridad P2. Usuario de Marketing reporta problema. Atendido por Service Desk N1.,Marketing,10.3225,0,4,0,2,6,22
INC-000882,Correo,Retraso,P4,2025-10-09 07:21:34,2025-10-12 09:08:07,Infraestructura N3,Correo: Retraso. Prioridad P4. Usuario de Marketing reporta problema. Atendido por Infraestructura N3.,Marketing,73.77583333333334,7,3,0,4,3,3
INC-000883,Hardware,Laptop,P3,2025-10-05 00:30:34,2025-10-06 21:43:49,Base de Datos N2,Hardware: Laptop. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Base de Datos N2.,Ventas,45.22083333333333,0,6,1,3,2,16
INC-000884,Virtualización,VM caída,P3,2025-10-02 05:01:34,2025-10-03 11:21:54,Infraestructura N3,Virtualización: VM caída. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Infraestructura N3.,Operaciones,30.33888888888889,5,3,0,3,0,21
INC-000885,Almacenamiento,RAID,P4,2025-09-09 12:35:34,2025-09-12 21:58:33,Base de Datos N2,Almacenamiento: RAID. Prioridad P4. Usuario de Operaciones reporta problema. Atendido por Base de Datos N2.,Operaciones,81.38305555555556,12,1,0,4,1,32
INC-000886,Hardware,Desktop,P3,2025-11-22 10:57:34,2025-11-24 07:58:46,Service Desk N1,Hardware: Desktop. Prioridad P3. Usuario de Logística reporta problema. Atendido por Service Desk N1.,Logística,45.02,10,5,1,3,2,29
INC-000887,Virtualización,VM caída,P3,2025-08-26 09:56:34,2025-08-28 02:51:57,Service Desk N1,Virtualización: VM caída. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Service Desk N1.,Marketing,40.92305555555556,9,1,0,3,0,21
INC-000888,Aplicaciones,Tiempo de respuesta,P3,2025-09-10 07:51:34,2025-09-11 06:51:20,Infraestructura N3,Aplicaciones: Tiempo de respuesta. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas,22.996111111111112,7,2,0,3,4,23
INC-000889,Base de datos,Conexión,P3,2025-11-05 02:14:34,2025-11-06 14:50:24,Sistemas N2,Base de datos: Conexión. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Sistemas N2.,Recursos Humanos,36.59722222222222,2,2,0,3,6,2
INC-000890,Base de datos,Tiempos de consulta,P1,2026-02-02 00:19:34,2026-02-02 03:40:12,Base de Datos N2,Base de datos: Tiempos de consulta. Prioridad P1. Usuario de Logística reporta problema. Atendido por Base de Datos N2.,Logística,3.343888888888889,0,0,0,1,6,22
INC-000891,Hardware,Desktop,P2,2025-08-18 08:37:34,2025-08-19 03:16:05,Sistemas N2,Hardware: Desktop. Prioridad P2. Usuario de Finanzas reporta problema. Atendido por Sistemas N2.,Finanzas,18.641944444444444,8,0,0,2,2,29
INC-000892,Virtualización,VM caída,P3,2026-01-02 04:19:34,2026-01-03 21:56:11,Aplicaciones N2,Virtualización: VM caída. Prioridad P3. Usuario de TI reporta problema. Atendido por Aplicaciones N2.,TI,41.610277777777775,4,4,0,3,0,21
INC-000893,Hardware,Disco,P4,2025-09-02 03:41:34,2025-09-05 02:17:49,Aplicaciones N2,Hardware: Disco. Prioridad P4. Usuario de Operaciones reporta problema. Atendido por Aplicaciones N2.,Operaciones,70.60416666666667,3,1,0,4,2,7
INC-000894,Seguridad,Accesos,P4,2025-08-22 06:59:34,2025-08-26 07:53:24,Service Desk N1,Seguridad: Accesos. Prioridad P4. Usuario de Operaciones reporta problema. Atendido por Service Desk N1.,Operaciones,96.89722222222223,6,4,0,4,5,10
INC-000895,Red,Caída de red,P3,2025-09-06 05:27:34,2025-09-07 00:24:12,Seguridad N2,Red: Caída de red. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Seguridad N2.,Ventas,18.94388888888889,5,5,1,3,7,14
INC-000896,Hardware,Memoria,P2,2025-11-08 12:14:34,2025-11-09 01:02:30,Base de Datos N2,Hardware: Memoria. Prioridad P2. Usuario de Marketing reporta problema. Atendido por Base de Datos N2.,Marketing,12.79888888888889,12,5,1,2,9,15
INC-000897,Virtualización,VM caída,P3,2025-09-07 12:53:34,2025-09-08 16:48:46,Infraestructura N3,Virtualización: VM caída. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Infraestructura N3.,Operaciones,27.92,12,6,1,3,0,21
INC-000898,Almacenamiento,Espacio lleno,P3,2026-02-06 09:47:34,2026-02-07 20:39:12,Infraestructura N3,Almacenamiento: Espacio lleno. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Infraestructura N3.,Marketing,34.86055555555556,9,4,0,3,7,30
INC-000899,Almacenamiento,NFS,P3,2025-09-20 12:59:34,2025-09-22 12:08:18,Aplicaciones N2,Almacenamiento: NFS. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Aplicaciones N2.,Recursos Humanos,47.14555555555555,12,5,1,3,1,34
INC-000900,Base de datos,Tiempos de consulta,P3,2026-02-10 09:23:34,2026-02-12 14:26:04,Seguridad N2,Base de datos: Tiempos de consulta. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Seguridad N2.,Operaciones,53.041666666666664,9,1,0,3,6,22
INC-000901,Seguridad,Accesos,P3,2025-08-31 06:09:34,2025-09-01 20:58:02,Infraestructura N3,Seguridad: Accesos. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas,38.80777777777778,6,6,1,3,5,10
INC-000902,Seguridad,Accesos,P3,2025-10-26 11:24:34,2025-10-28 08:12:31,Infraestructura N3,Seguridad: Accesos. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Infraestructura N3.,Operaciones,44.799166666666665,11,6,1,3,5,10
INC-000903,Hardware,Laptop,P3,2025-11-06 07:43:34,2025-11-08 05:38:16,Seguridad N2,Hardware: Laptop. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Seguridad N2.,Finanzas,45.91166666666667,7,3,0,3,2,16
INC-000904,Aplicaciones,Tiempo de respuesta,P3,2026-01-13 05:17:34,2026-01-14 21:19:18,Infraestructura N3,Aplicaciones: Tiempo de respuesta. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Infraestructura N3.,Atención a Clientes,40.028888888888886,5,1,0,3,4,23
INC-000905,Correo,Spam,P2,2025-08-31 04:15:34,2025-08-31 05:51:41,Infraestructura N3,Correo: Spam. Prioridad P2. Usuario de Atención a Clientes reporta problema. Atendido por Infraestructura N3.,Atención a Clientes,1.6019444444444444,4,6,1,2,3,25
INC-000906,Impresoras,Controlador,P3,2025-09-28 09:44:34,2025-09-30 07:49:58,Base de Datos N2,Impresoras: Controlador. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Base de Datos N2.,Recursos Humanos,46.09,9,6,1,3,8,26
INC-000907,Aplicaciones,Actualización,P3,2025-11-06 07:08:34,2025-11-08 03:33:11,Soporte en Sitio N1,Aplicaciones: Actualización. Prioridad P3. Usuario de Logística reporta problema. Atendido por Soporte en Sitio N1.,Logística,44.41027777777778,7,3,0,3,4,6
INC-000908,Almacenamiento,Rendimiento,P3,2025-09-01 08:08:34,2025-09-03 11:42:42,Sistemas N2,Almacenamiento: Rendimiento. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Sistemas N2.,Atención a Clientes,51.568888888888885,8,0,0,3,1,18
INC-000909,Impresoras,Conectividad,P3,2025-09-07 02:54:34,2025-09-08 16:57:38,Infraestructura N3,Impresoras: Conectividad. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas,38.05111111111111,2,6,1,3,8,13
INC-000910,Hardware,Laptop,P4,2025-12-08 07:20:34,2025-12-10 21:29:12,Redes N2,Hardware: Laptop. Prioridad P4. Usuario de Operaciones reporta problema. Atendido por Redes N2.,Operaciones,62.14388888888889,7,0,0,4,2,16
INC-000911,Impresoras,Controlador,P3,2026-02-05 04:21:34,2026-02-06 12:12:46,Aplicaciones N2,Impresoras: Controlador. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Aplicaciones N2.,Recursos Humanos,31.85333333333333,4,3,0,3,8,26
INC-000912,Base de datos,Backup,P3,2026-01-10 23:41:34,2026-01-12 13:12:01,Base de Datos N2,Base de datos: Backup. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Base de Datos N2.,Finanzas,37.5075,23,5,1,3,6,20
